userName,Rating,Review,Tanggal
Pengguna Google,1,Hero banyak skill nya pada nggak jelas...pengaturan player di match parah nggak seimbang .main di game ini bukan karna skill tapi bagaimana pengaturan item yang rumit,2024-11-02 17:29:10
Pengguna Google,5,sangat keren skin nya banyak hadiah nya kern kern juga,2025-01-24 08:16:45
Pengguna Google,1,"tolong ban draft pick ditambahkan, ban 4 hero terlalu sedikit untuk hero hok yang sangat banyak",2025-03-05 16:34:30
Pengguna Google,1,"Bisa bisanya dapet matchmaking dengan player tolol yang sama berturut turut, sedangkan musuh selalu dengan player yg berbeda. Kyk gini mau bersaing dgn game moba yang lain? Bertahan untuk tidak End of service pun sudah hebat!",2024-12-22 23:20:10
Pengguna Google,5,Grafik lebih keren dan tidak pelit daripada game sebelah tetangga,2025-03-08 09:56:07
Pengguna Google,1,Memiliki bug sinyal yg parah hingga ping tinggi tolong diperbaiki,2025-02-13 02:04:14
Pengguna Google,5,"Sejauh ini bagus. Dubnya enak didengar, gameplay-nya seru, dermawan lagi. Tapi sejauh ini ada beberapa aspek yg masih perlu dibenahi sih, seperti klo menggunakan bahasa indo ingame itu berasa bgt kayak bahasa translate (type=tipe bukan ketik), blm ada sensor untuk harsh words dan terkadang matchmachingnya kurang seimbang (setim player baru, musuh sepuh pindahan dari server lain). Dan klo bisa bikin desain map lebih byk biar bervariasi sih, jd gk monoton tapi ini opsi haha",2024-06-26 02:07:13
Pengguna Google,5,game ini sangat seru dan menarik dan mirip sekali sama mobile legends bang bang aku suka,2025-02-05 07:56:36
Pengguna Google,5,game bagus cuma kalo bisa seimbangin kekuatan hero nya,2025-01-24 22:05:46
Pengguna Google,5,aku suka game ini apalagi hero nya gratis tapi yang kurang kekuatan nya tambahin ya (＾ｖ＾),2025-02-11 05:59:50
Pengguna Google,5,"game play dan grafik nya sangat bagus tidak perlu di tanyakan lagi apa lagi matchmaking nya sangat adil, Hero Hero dan player nya sangat pintar contohnya hou yi mid Lane atau lanling roam menjadikan suasana pertempuran yang sangat luar biasa",2025-03-23 18:54:10
Pengguna Google,5,karena game nya seru tapi hero nya itu loh mahal bingit harga nya,2025-03-02 11:59:53
Pengguna Google,2,"Makin update malah makin berat , ga kaya sebelumnya yg lancar , gue main udah pake grafis rata kiri padahal , malah jadi sering ngefrezze kalo lagi war & gue liat komentar orang lain juga banyak yg mengalami , Gimana game mau rame kalo kaya begini",2024-10-19 08:53:53
Pengguna Google,4,Tolong dong GB ya di kurangin gak kuat hp saya -^- yg masih ram kecil 😭😭,2025-03-09 09:26:18
Pengguna Google,1,GAME GAK JELAS!!! 1.turet damage gk kerasa ke hero lawan 2.damage hero musuh gk ngotak 3.banyak Dark Sistem(BOT) 4.jaringan kdang suka lag 5.skil hero bnyak yg gak jelas WORT IT MOBILE LEGEND,2024-11-27 17:14:04
Pengguna Google,4,Lumayan bagus seru buat pemula yang mau main mobile legends bagus nih,2025-03-01 01:38:52
Pengguna Google,1,"gamenya overal udah bagus sih,cuman yang harus di atur lagi pembagian timnya sih,masa iya tier mytic masih pada buta map",2024-11-01 06:50:11
Pengguna Google,3,untuk sekarang gua beri bintang 3 dulu deh karena sekarang ada bug yang cukup meresahkan pertama bug keluar game lagi enak-enak nya main eh malah keluar sendiri bug kedua sering terjadi lag hingga ngebug padahal penyimpana Masih aman mungkin hanya itu bug yang saya alami mohon di perbaiki ketika bug nya sudah di perbaiki gua kasih bintang 5,2024-11-03 16:07:36
Pengguna Google,2,tolong perbaiki kualitas jaringan nya,2025-04-06 14:12:40
Pengguna Google,1,"gak recomen untuk solo, dikasih tim bot terus. -99999999",2025-03-28 19:18:14
Pengguna Google,4,overall dah bagus banget gak pelit sama player gratisan cuma kadang pas maen ngefrezze padahal udah diubah ke mode paling smoothie,2025-01-09 12:26:28
Pengguna Google,5,Gokilll... Gila keren bgt nih game... Event²skin colab waktu terbatas nya keren keren...... Jauh dari drag... Tapi ya harus tau cara kerja system nya.... Sayang nya tuh kadang kadang masih suka ngelag di dlm game nya..,2025-01-16 03:18:35
Pengguna Google,5,game nya bagus ditambah game nya gampang di maininnya 👍,2025-04-06 16:48:27
Pengguna Google,5,sering black screen dan layar tidak merespon ketika ingin bermain,2025-03-05 03:01:34
Pengguna Google,5,Nih game bagus keren dan 3D bahkan skin epic gratis gila dari pada ml harus dibeli dulu skinya nyesel gw main ml mendingan main hok,2025-03-08 04:28:16
Pengguna Google,3,katanya matchmaking nya dibikin sebalance mungkin tapi solo susahnya minta ampun,2025-03-29 20:27:19
Pengguna Google,1,Masih bintang 1 ya sekarang banyak drak sistem padahal udah master trs udah imortal juga tp tetep aja ada aja yg drak sistem ntah naik nya d joki ato gi mana. Trs suka aneh2 pilih heronya,2024-11-29 05:56:33
Pengguna Google,5,keren dan aku sangat suka game kamu. daripada game sebelah kalah trus mending pindah ke hok yang enak + menang trus,2025-04-10 04:05:12
Pengguna Google,5,game honor of king ini cocok buat aku karena tiap aku main mlbb pasti jadi beban tapi setelah main ini saya jadi suhu terimakasih honor of king semangat!!!!,2025-02-02 08:51:46
Pengguna Google,5,"UNTUK HOK (HONOR OF KING).Aku mau bilang gamenya sudah oke,dan banyak sekali Event² menarik.Terutama untuk Skin Gratis,Skin gratisnya pun memiliki Efek seperti Skin mahal.Yang harus ditingkatkan lagi adalah,Tolong untuk Rank Grandmaster sampai ke atas bisa Main Party jadi gak solo gitu,klo solo jadi berasa kurang aja.Itu aja sih buat HOK,Sekian terimakasih....",2025-03-29 12:58:44
Pengguna Google,1,ping bagus hijau tapi ngelag bikin gak mood main,2025-04-01 05:39:47
Pengguna Google,5,keren untuk permainannya 👍👍👏👏 dan heronya cukup keren dan ope paur 👍👏👏,2025-01-24 06:42:20
Pengguna Google,1,"matchmaking benerin woi, banyak bet dark sistem, ga seimbang power tim saat game",2025-04-09 13:43:35
Pengguna Google,1,"banyak yang troll, hukumannya juga kaya gak efek ama pemain, pola pikir gimana orang tim sendiri yang troll",2025-04-11 11:34:16
Pengguna Google,2,"Hok sekarang udah kaya ml aja, bayak drk sistem nya, sekarang udah mals dah main game ini... Jangan buat main, login aja mals",2025-02-17 15:04:26
Pengguna Google,5,Sangat menantang disetiap match dan menyenangkan,2025-02-19 01:06:30
Pengguna Google,4,Developer tolong jaringannya lah padahal sinyal bagus di pertandingan ko jadi buruk padahal pake wifi tim sama musuh harus seimbang skin Collab harus ada yang gratis masa harus pake 2 jaringan biar gak lag terus setiap mau naik tier kenapa di kasih tim bot musuhnya GG jadi nggak seimbang skin Collab gratis nya kurang banyak dan efeknya harus tebel kenapa juga harus pake 2 jaringan tapi ini game asik si ga ngebosenin ga kaya game sebelah mobile legends yang ngebosenin di kasih kalah terus di sana,2025-03-26 13:02:46
Pengguna Google,5,"Saya suka dari segi grafik sama jaringan bagus terus kalau main nya gak banyak nguras baterai dan gak pelit dan animasi saya juga suka, dll",2025-01-09 03:06:15
Pengguna Google,4,"GAME EEK GA ADIL masa party musuh lebih pro daripada party an sendiri, walaupun bagus game nya :3",2025-02-14 14:48:56
Pengguna Google,5,"mantap game ini, cuma saran aja kalo bisa, kasih banyak bero.skin nya",2025-02-22 00:42:50
Pengguna Google,1,"Gem binatang ternyata gk beda jauh darksistemnya sama mobilelegend,,, pantas peminatnya cuma segitu- gtu aja cingcong eng ing ong ping pong",2025-02-28 23:21:02
Pengguna Google,5,"game,nya bagus ,seru, heronya bagus², skinya juga jujur aku suka gamenya",2025-02-14 06:29:43
Pengguna Google,5,"Tetep HoK yang paling ok dari pada moba sebelah jujur aja ping disini lebih optimal dan fitur wifi+data beneran berfungsi, event melimpah, selalu ada diskon untuk skin terbaru dan mini gamenya juga menghibur waktu rank lagi LS. Untuk pencocokan team sendiri ataupun musuh gw maklumin aja soalnya ini versi global bisa ketemu musuh random dari negara lain,dari pada game sebelah yang musuh nya itu itu doang",2024-12-15 23:11:11
Pengguna Google,5,game baguss menurut ku karakter nya cantik cantik imut gantengg,2025-02-13 06:48:38
Pengguna Google,5,game ini sangat seru untuk waktu senggang. walau pun sesekali lag tapi saya menyukainya,2025-03-01 03:06:11
Pengguna Google,1,"saran, harusnya player cina ama global di pisah, player cina pada gabisa maen",2025-04-11 05:42:05
Pengguna Google,5,"good, tapi tolong efek suara battle ya makin di pernyata",2025-01-24 00:17:33
Pengguna Google,5,"Game nya bagus tapi tolong tampilan Hero nya agak di jernihin soalnya gak enak diliat terlalu burik dan kaku,untuk gameplay terasa banget serunya,di tolong di revisi ya developer",2025-01-07 13:19:26
Pengguna Google,2,baru main lagi malah jadi males main lagi gara gara sinyal jelek🤡🤡,2025-03-28 06:59:11
Pengguna Google,2,Tolong perbaikan jaringan dalam permainan,2025-02-23 06:02:28
Pengguna Google,5,boleh tapi tampilan dan animasinya Masi kurang bagus,2025-03-14 01:32:45
Pengguna Google,4,"plis bang gw dah gak kuat kalo keluar ml ada konsekuensi kalo masih main malah tambah stres,pls lah jangan adai. event yg keren² gw dah muak tau gak,moonton dulu pelit GPP sekarang pelit bikin org stres ya karena ada lu GW kagak mau lu bangkrut tapi pls jangan bikin jadi gak sehat gini dong😭😭",2025-04-02 15:51:15
Pengguna Google,1,"Tolong lh min saya kalau main ngelag² Mulu jaringan udh stabil penyimpanan data oke aja yang bener aja dong min sama juga yang suara ""double kill"" bisa gak jangan kaya gitu soalnya keganggu,,,,sama saya kalau mau main ranked kok gak bisa di tekan min tombol mulai nya disitu saya paling gak suka min",2024-10-22 01:35:06
Pengguna Google,5,Game nya bagus banget dari.segi Heronya juga bagus bangus pokoknya jos de klau bagi aku....,2025-02-24 10:03:47
Pengguna Google,5,gem ya bagus tapi kenapa ko pas mau main serper hubungkan ulang terus yahh,2025-01-30 06:00:22
Pengguna Google,5,makasih papi Tencent udah ngasih skin gratis nya yang bagus lagi skin nya dari pada game sebelah yang pelit nya minta ampun,2025-01-29 03:23:08
Pengguna Google,5,bagus tapi kurang dari event kaisen skinnya cuma dua minimal 3 kek 4 kek,2025-02-22 23:01:09
Pengguna Google,3,Baguss sihh tapi tolong lahhh iklan nyee gak usah nyindir mlbb gw yg udh main mlbb dari 2019 kesel banget sama iklan nya Hoka tapi kalo iklan nya gk nyindir lagi gw kasih bintang 5,2025-03-05 03:59:07
Pengguna Google,5,"Jujur saya suka. Mulai dari grafik, game play, bahkan Public. Bahkan sistem nya memang adil. Gak kayak game sebelah. Tapi mohon ditambahkan voice pack di semua Hero dan semua suara dengan menggunakan bahasa jepang. Beberapa masih ada yang pakai bahasa Inggris. Semoga lebih semangat lagi buat developer nya.🙏",2025-03-05 06:46:31
Pengguna Google,1,Tidak di sarankan untuk solo player tim nya ga di kasih yang jago.,2025-02-24 23:25:41
Pengguna Google,5,Gamenya sangat keren dan seru buat dimainin pokoknya respect lah,2025-03-12 23:30:35
Pengguna Google,2,Kenapa pas main di mode rank dipertengahan game sinyalnya suka hilang dan karakternya tidak bisa dimainin padahal diawal game lancar lancar saja terlebih lagi pingnya hijau namun kenyataanya ingame lag parah bug atau apakah ini tolong perbaiki masalah ini,2025-01-29 17:08:19
Pengguna Google,3,"Setiap updet sistem knp semakin jelek anjjjj setiap cari mach lama bett sampe 1 menit lebih udah gitu dapet tim bott sedangkan musuh jago"" ni game rusak apa gimana sii perasaan kemaren"" sebelum updat seimbang aja semua kok tiap update ahir"" ini jadi burik dah gitu sistem eror buat TIM kita kasih boot mulu",2024-12-01 02:04:06
Pengguna Google,1,"Tambahin chat meskipun tidak berteman, report pemain yg sengaja ngefeed sulit banget",2025-02-21 18:26:02
Pengguna Google,4,"Kenapa rating honor of king semakin jelek?,ketahuilah masalahnya kemudian perbaiki dan mungkin semua orang dpt mempertimbangkan rating bintang 1, di karenakan bnynknya problem di internal game nya yg mana itu membuat banyak pemain menjadi geram dan juga muak krn permasalahan game nya, intinya game ini menurut saya terlalu berfokus pads grafik sehingga hal lain terabaikan seperti kendala pada sinyal atau pun pada frame frop nya Kurang lebih nya saya mohon maaf krna hanya itu yg mau saya kritik!",2024-12-25 14:06:15
Pengguna Google,5,"mungkin karena grafik yang bagus , jadi GK bosan mainnya 😉",2025-02-13 16:17:25
Pengguna Google,1,"burik,game nya susah dikasih tim bot lawan kuat sampai kalah 15x menang 3x",2025-03-29 11:16:11
Pengguna Google,1,"Match making gak ballance, selalu dapat tim anomali terutama player Filipina",2025-03-05 22:35:33
Pengguna Google,5,"game nya luar biasa, grafik nya melebihi luar biasa👍👍",2025-01-23 07:11:02
Pengguna Google,1,"game nya bagus sih dari segi grafik heronya sound dan efeknya tapi namanya juga game moba pasti aja gak sesuai pembagian tim nya meskipun tier sama tapi main gak sama 🤦‍♂️ cape aku kalah sampe 10x mana gak menang menang lagi, yang asalnya grandmaster langsung ke master, gak masuk akal bikin stress aja main ini game mending main game santai aja 😒",2025-04-03 10:11:25
Pengguna Google,1,"KAMI TIDAK AKAN MENTOLERIR PELANGGARAN APAPUN. Tapi buktinya sampai saat ini masih ada pelanggaran,terutama untuk pencurian Lane. Berarti anda masih mentoleran pelanggaran yang dilakukan player dalam setiap game. ??????????",2025-02-13 14:59:05
Pengguna Google,3,"Sekarang kalo masalah event cukup oke. Tapi sistem disini malah kayak apa yah, muncul nya dark system di rank Platinum sampai susah bersaing, aku harap semua ini diperbaiki lagi untuk kedepannya",2024-12-03 13:53:44
Pengguna Google,5,Game nya bagus cuma saya takut kalau nanti lama kelamaan penyimpanan saya gk muat padahal saya suka banget main game ini,2025-01-25 16:35:02
Pengguna Google,3,"setelah banyak update,malah servernya jelek, signal jadi sering drop, padahal jaringan punyaku sudah bagus, nonton yt atau main game lain enak enak aja, sedangkan main game ini malah drop parah, semoga cepat di fix",2025-01-06 10:45:18
Pengguna Google,5,game nya mudah sering ngasih skin dan Hero gratis terimakasih,2025-02-23 00:04:56
Pengguna Google,4,seru banget gemanya tapi sayangnya gk bisa main offline,2025-02-10 14:08:51
Pengguna Google,1,"saya sedang memainkan game ini tapi tiba tiba saya dipertemukan banyak bintang, saya rasa game ini bukan tentang kebun binatang",2025-03-22 06:42:54
Pengguna Google,5,"best moba dengan marketing skin termurah yg pernah ada, dimana skin legend & ekslusif nya di kasi harga 400rb sampe 100rb kalo diskon",2025-04-11 17:02:08
Pengguna Google,1,"woi Min, jangan hadirkan sistem gacha lah, jangan kikir oi, nanti pemain pada pensi, dedgame deh nih game",2025-04-03 10:09:58
Pengguna Google,5,untuk gamenya bagus heronya juga banyak tapi ada yang kurang yaitu: 1.untuk mode offline itu aku pengin skin gratisnya satu Minggu ganti skin lain 2.untuk di kurangi damagenya soalnya sakit banget Hanya itu saja terima kasih developer....,2025-04-01 04:50:37
Pengguna Google,5,"Game nya keren banget, banyak skin gratis hero juga murah murah fitur banyak, main gabanyak bug dan keluhan. semoga fitur makin banyak dan ttp bagus terus ya",2025-01-10 06:23:47
Pengguna Google,5,"semuanya bagus, untuk player yang baru main game ini bisa dapet hero dan skin gratis, pokoknya memanjakan banget buat playernya. permasalahannya cuman dibagian match yang suka dapet tim yang gak adil/tier yang lebih rendah, sedangkan di musuh mainnya jago² dan tiernya juga tinggi.. jadi tolong matchnya dibuat adil biar yang main bisa tetap enjoy",2025-03-22 06:05:38
Pengguna Google,1,"Game njg,makin update malah makin jelek.dari mulai jaringan leg(padahal sudah memakai metode wifi+4G),sering leg/patah patah(padahal penyimpanan saya masih luas&game cuma 1)..ayolah developer,makin update kok jadi makin gini,kalau ingin memperbanyak player seharusnya memperbagus gamenya,bukan malah memperburuk, sepertinya dev game ini terlalu terburu² mengeluarkan skin&hero,sampai tidak memantau sistemnya",2024-12-20 13:29:22
Pengguna Google,5,"game nya seru, grafik nya hd, recommended",2025-04-04 03:29:57
Pengguna Google,4,Game nya bagus mudah dikuasai banyak event tapi data yg sangat besar membuat player HP ram 2 seperti saya jadi gak suport mohon di perbaiki agar aku dan lainnya yg pakek hp ram 2 kayak aku jadi gak ngefram jadi kukasih bintang 4,2025-01-28 13:55:43
Pengguna Google,3,"Semua nya udah bagus tinggal sistem matchmaking yang ampas banget,sinyal ngebug ngelag sendiri padahal lagi war ,ya gw sendiri ga gerak yang lain lancar.berbeda dengan sebelah walaupun matchmaking kadang ada bot tapi di sebelah bisa 1 vs 5 sedangkan di game ini 1 vs 5 mustahil.ada 1 tim aneh saja kemungkinan menang berkurang.yap terima kasih hok atas kenangan dan banyak skinnya.saya kembali jika matchmaking sudah fair/seimbang.dan untuk yang nick china rata""tidak bisa direport walau 1/15/2.ga dl",2024-10-28 11:35:24
Pengguna Google,2,"Event nya menarik, tapi terlalu banyak dark sistem nya",2025-01-31 17:12:24
Pengguna Google,2,"Game bagus tapi harus diperbaiki Banyak masalah nya 1. Play two win skin 2. Cheater atau bug 3. Player toxic serta pengunaan aplikasi ke 3 4. Keseimbangan tim tak adiL 5. PING 6. Pembatasan umur serta keamanan akun 7. Event mohon diskon turun harga 8. Grafik dan gameplay Yg lain udh bagus ,mohon diperbaiki",2025-01-06 14:36:04
Pengguna Google,1,"Sementara bintang 1 dulu, tolong untuk developer, kalo main rank tolong hero trial nya jgn di perbolehkan main, karna itu merepotkan pemain yang ingin push rank, terkadang player player nyoba hero di rank bukan di classic atau lawan AI, mau sampai kapan kyk gini terus HOK, bikin server indo saja, tidak usah di jadikan satu sama negara lain, capek ketemu player MALAYSIA yang BODOHnya nggk ada obat. Jadu malas buat main nih game lagi. Sistem report nya jga kurang banget kyk nggk niat buat basmi.",2024-10-17 16:01:37
Pengguna Google,4,game yang bagus tapi seperti banyak pengguna cheat damage yang Tidak wajar atau bisa tau lokasi kita padahal sudah yakin tidak ketahuan di dalam rumput. dan terlalu banyak rasis dari negara luar,2025-01-10 12:37:19
Pengguna Google,5,"Sudah Bagus dari gameplay, map, dan Heronya. Di-ingame terkadang jaringan tidak stabil(sebentar saja), Untuk Item diringkas sedikit supaya tidak terlalu membingungkan untuk beberapa player baru(tapi sudah bagus), ada sedikit kekurangan di lobby, yang dimana terkadang mengalami crash/frame rate tinggi ketika ingin mengakses beberapa fitur(saat akses ke hero, persiapan dan lain-lain), lalu bug dimatch-making yang tidak dapat ditekan yang membuat saya harus keluar dan masuk dari game. Thankyou!",2024-06-26 11:51:54
Pengguna Google,5,"menyenangkannn, grafik memanjakan mata, gerakan relistis",2025-03-28 18:48:42
Pengguna Google,1,"sistem matchmaking nya ngawur banget, baru juga platinum ketemu musuh nya jago-jago bngt sementara di kasih tim nya malah di kasih tim jelek, tadinya gw niat stay mainin game nya tapi kalau kalah trs mah ya ngapain buang² waktu, game nya menarik-menarik aja lebih fresh di banding game moba sebelah, ya kalau kalah terus males juga mainin game nya mending uninstall aja😂",2025-02-19 14:00:49
Pengguna Google,5,"game nya bagus, grafik lumayan bagus, sinyal always normal, bisa berteman dgn org luar negeri secara mudah... itu yg bilang ""knp lawan nya susah² sih"" coba cari temen biar bisa mabar,tentu nya cari tmn yg jago, bisa di liat dr hero power profil nya.(kan ada itu rekomendasi temen smping loby, atau cari di global chat) smoga brmanfaat.",2024-12-19 10:35:01
Pengguna Google,5,game yang sangat bagus efek skin Hero nya sangat keren👍🏻,2025-03-24 22:04:25
Pengguna Google,1,aku kasi bintang 2 aj dulu soal ny masih bingung cara mainnya,2025-03-27 17:51:01
Pengguna Google,5,game ini sangat menyenangkan dan banyak sekali skin gratis yang bagus saya berharap game ini bisa menjadi game terbaik,2025-02-08 05:23:54
Pengguna Google,5,sangat cocok untuk para remaja yang gabut jika bosan bermain game lain,2025-02-12 11:35:54
Pengguna Google,3,"beautiful sekali dengan permainan ini aku bisa, belajar banyak hal tentang kepribadian yang saya tidak aku ketahui",2025-03-04 11:36:07
Pengguna Google,3,Hok emang sepi amat terlalu gak nyaman sekali woy level infinte kemana map tingginya woy🤣👎👎,2025-03-05 06:23:24
Pengguna Google,3,game nya bagus cuma saranin aku knp GK bisa ganti karakter ya aku??,2025-04-11 04:50:02
Pengguna Google,5,pokonya keren yang bilang ga keren cuman yang ga bisa main,2025-02-14 11:58:57
Pengguna Google,5,"Gamenya seru hero /skins nya lumayandan gak pelit juga, Nyari musuh cepet,pertandingan adil gak kayak geme sebelah tapi kalo boleh jujur kurangnya sih cuman gak bisa ganti map jadi kalo bisa tambahin 2/3map lagi biar gak cepet bosen sama tambahin mode magic chass dah itu aja sih ok semangat buat developer",2024-12-03 01:24:39
Pengguna Google,5,game ini bagus banget bisa Mabar sama teman 🥰🥰🥰,2025-03-24 00:00:42
Pengguna Google,5,game nya. aguh dan hero. nya ada kelebihan dan kekurangan jadi seimbang,2025-02-13 07:45:31
Pengguna Google,1,"makin sering diupdate, jaringannya makin kacau... hrus pake wifi baru lancar, klo pake jaringan data kacau delaynya bikin kalah mulu.. pdahal sinyal bagus full, jd sya uinstall lagi. tolong perbaiki..",2025-02-06 07:07:25
Pengguna Google,5,"Tingkatkan terus kwalitas nya dan kalau bisa bikin jangan terlalu makan RUANG RAM, kasian yg hand phon nya yg masih standar pengen main tapi hand phon nya ga mampu...",2025-01-10 13:47:57
Pengguna Google,1,"Lebih sampah daripada mobile legends, pertandingan sering tidak seimbang, sering dapat musuh yang damagenya di early gak ngotak sedangkan tim sendiri main kacau seperti baru main pertama kali padahal sudah grandmaster bintang 35++, kalau di early sudah kalah late game tidak pernah ada kesempatan comeback,",2024-12-11 10:17:35
Pengguna Google,1,game uda bagus tapi keseringan di kasi tim ga bisa main? lawak lu atmin,2025-02-13 15:09:05
Pengguna Google,2,"Gamenya awalnya bagus,namun lama kelamaan gamenya makin mempersulitkan para pemain. Yang kendala jaringannya bermasalah apa apa harus mengurangi potong poin reputasi,tolong perbaiki aplikasi nya seperti dulu lagi",2024-12-13 05:22:14
Pengguna Google,2,Untuk detikan pas waktu mati dibunuh musuh tolong detikannya dipercepat jangan terlalu lambat dan satu lagi untuk item sprint tolong lah kaya mobile legends cepat jangan lambat Satu untuk HOK tolong dimap kecilnya dikasih nama² lanenya biar yg main gx bingung udah itu aja,2024-12-01 07:24:32
Pengguna Google,5,"secara visual dan audio game ini sudah bagus,terlebih efek skin collab yg mega,menggunakan bahasa gaul,map yg luas ,dan mekanik hero yg unik, tetapi jaringan yg kadang² merah sangat meganggu saat war.",2025-03-29 07:17:01
Pengguna Google,5,"sangat kerenn, banyak skin gratis nya game nya mudah di pahami",2025-02-04 16:12:59
Pengguna Google,5,"bagus sih ,gemenya ringan di mainkan, semoga kedepannya bisa lebih baik👍",2025-01-20 12:29:22
Pengguna Google,5,"ini seru dari hd nya heronya pokonya perfect,heronya jago jago pula",2025-03-29 06:01:02
Pengguna Google,5,sangat keren dan sangat seru untuk memainkan nya dengan teman,2025-04-04 00:44:10
Pengguna Google,1,"gue edit ulasan gue nggak tau kenapa mungkin delover geme ini tau alasan gue bintang 1 ,tim nya mohon di sesuaikan masak master ketemu gm kan nggak ngotak anjir.ayo kasih lah kami keadilan tim,jangan campur kalau main solo indo ya indo gitu jangan ada yg ph ada yg malay ada itu kah apakah ujungnya main jelak nggak jelak amat",2025-03-17 00:33:55
Pengguna Google,4,gamenya bagus aku suka cuman kadang ada bug yg belum di perbaiki,2025-02-04 17:49:02
Pengguna Google,3,"Akun saya ngga ada event voice packnya hansen min. Sedih, udah report tapi tetep aja belum ada",2025-01-26 11:34:46
Pengguna Google,5,game nya menarik sekali bisa menjadi penghilang bosan,2025-03-23 09:19:27
Pengguna Google,1,"kebanyakan bott,,parah sih ini game masa user gak req bisa ikut main,,wkwk kocak sih",2025-03-19 18:22:30
Pengguna Google,5,Terima kasih tensent game anda membuat saya gila dan menghilang kan stress saya sama kayak game buatan Moonton tolong di tambah lagi tim bot nya dan musuh jago nya supaya stress saya nambah makasih,2024-12-27 08:15:39
Pengguna Google,4,"Sering dapet tim yang pick tidak sesuai rolenya. Khususnya yang bendera Indo, selalu seenaknya sendiri di rank.",2024-12-20 08:18:15
Pengguna Google,1,"Awal main bagus pas Uptude kayak taeek ini game, bug lemot respon, main berasa bot, kayak lagi main di game tendo 1, skill gak seperti biasanya",2025-01-15 19:03:28
Pengguna Google,2,Ketat tapi sayang kenaikan point reputasinya susah kita pelanggaran seharusnya tiap main mode normal point reputasinya ikut naik juga. Ini malah pake time tertentu baru point reputasinya naik. He capek malas,2024-10-25 01:07:45
Pengguna Google,5,game ini bagus banget tapi berat saja buat hp yang minim,2025-01-24 11:09:21
Pengguna Google,3,di mohon untuk kali ini skin yang suda di dapat bisa di mainkan di mode offlain dan Hero yang suda saya dapat bisa di ikut sertakan di mode offline seperti mayene feyed chano dan Hiro lainya trimakasi saya kurangi jadi 3 bintang,2025-04-08 08:35:06
Pengguna Google,3,"Game nya sih seru,tapi perkataan yang pas kalah bikin mau gelut aja sama HP,hdehhh.... Kayak, farming terus farming terus farming aja, dan skill elit timnya solid....",2024-11-26 12:42:13
Pengguna Google,1,Stun dan recal terlalu lama dan damage nya juga tidak stabil tolong di sesuaikan lagi demi kenyamanan player,2025-01-09 02:21:22
Pengguna Google,5,game nya seru + hero nya juga mudah dikontrol,2025-03-04 06:19:10
Pengguna Google,5,"Bagus sih , cuman kenapa kalo main sama Abang saya dan dia pake daqiao mid dan mainnya kurang kena pelanggaran, padahal kan mereka sendiri yg nyiapin daqiao bisa di mid , sedangkan ketika user dengan bendera China atau nama China memakai Hero mid dan main di roam contoh princes fross dan mainnya gabener gakena pelanggaran ketika di report , apa ini yang dinamakan Mandang ras 🗿",2025-01-08 12:05:56
Pengguna Google,4,"Udah bagus si ,tapi kurang kompetibel and harus di tingkatkan lagi kek moba lainnya,ya kek kelancaran saat bermain game dan ,bisa nyesuain perfoma pada device tersebut,biar lancar dan enak saat maininnya,seperti moba lain....",2024-11-03 10:06:30
Pengguna Google,4,"Suka game iniiii karena emang ada unsur China nyaa. Tapi tolong sistem matching nya lebih di optimalkan dan di permudah lagi untuk para solo. Karena suka males kalo main solo tetapi teman se tim nya ga gejelas, dan tolong juga yang semisalnya kenapa report oleh pemain lain harus tetep di tindaklanjuti karena ada beberapa player dari sebelah yang suka troll saat in-game",2025-02-17 12:48:31
Pengguna Google,3,"tombol nya delay, saya dikatain mlu sama tim saya. padahal match biasa, bisa-bisanya saya dihina. udah saya lapor kok, liat aja laporannya hari ini.",2025-03-31 13:01:35
Pengguna Google,5,kenapa semua hp tidak support animasi UI 🥲,2025-04-10 13:24:18
Pengguna Google,5,game nya bagus cuman perangkatnya kegedean tolong di kecillin yah semoga di baca oleh developer,2025-04-10 11:57:39
Pengguna Google,1,"match makin ampas, player pada ga bisa main, apalagi bendera Malaysia Nick name china",2025-04-02 17:38:33
Pengguna Google,1,"tim yang tidak adil selalu di beri yang bodoh sedangkan musuh jagoo,. banyak Trolls di dalamnyaa tim tidak kompetitif.",2025-03-29 11:02:53
Pengguna Google,1,"game sampah dapet tim bot mulu musuhnya pasti pro player mulu , jaringannya kadang kadang hilang sendiri Pdahal udah pake wifi",2024-11-01 09:19:38
Pengguna Google,5,game ini seru dan karakter nya bagus bagus aku suka banget 👍 Ying hebat,2025-03-12 00:06:08
Pengguna Google,5,di bintang 5 in lg ni min.. jangan kebanyakan di sensor kata-kata di game nya. jadi susah mau ngeshare code ke temen,2025-04-11 08:56:15
Pengguna Google,5,Pengalaman yang menyenangkan dimana pemain baru bisa fokus dalam bermain karena Hero dan Emblem bisa di dapat dengan mudah. Sayangnya Match Making yang sangat amat buruk dan sangat amat mengecewakan membuat saya putuskan untuk berhenti bermain.,2024-11-18 04:34:48
